date,product_id,category,quantity,price,promotion,discount,store,region,holiday
2023-11-10,P032,Home & Kitchen,43.0,234.71,0,0.0,STORE_4,North,0
2024-08-17,P027,Home & Kitchen,29.0,34.07,0,0.0,STORE_5,South,0
2024-06-29,P020,Sports,82.0,82.18,1,0.27,STORE_4,South,0
2023-04-26,P040,Sports,58.0,208.72,0,0.0,STORE_5,North,0
2024-03-12,P015,Sports,20.0,47.03,0,0.0,STORE_2,East,0
2024-03-11,P027,Home & Kitchen,78.0,34.07,0,0.0,STORE_2,South,0
2024-05-29,P028,Apparel,22.0,208.81,0,0.0,STORE_2,East,0
2024-04-10,P021,Electronics,64.0,18.07,0,0.0,STORE_3,South,0
2024-09-25,P020,Sports,11.0,112.57,0,0.0,STORE_5,West,0
2023-01-05,P016,Electronics,31.0,80.97,0,0.0,STORE_5,East,0
2023-01-13,P040,Sports,61.0,208.72,0,0.0,STORE_5,East,0
2024-07-07,P008,Apparel,114.0,101.77,0,0.0,STORE_5,North,0
2024-03-06,P028,Apparel,11.0,208.81,0,0.0,STORE_3,South,0
2023-03-14,P035,Sports,20.0,37.48,0,0.0,STORE_5,North,0
2023-06-18,P021,Electronics,89.0,18.07,0,0.0,STORE_2,North,0
2025-06-14,P013,Apparel,154.0,79.05,0,0.0,STORE_3,South,0
2023-05-07,P027,Home & Kitchen,86.0,34.07,0,0.0,STORE_4,North,0
2025-05-01,P004,Beauty,132.0,242.91,0,0.0,STORE_4,West,0
2025-04-12,P029,Beauty,125.0,69.94,0,0.0,STORE_1,West,0
2024-05-19,P032,Home & Kitchen,109.0,234.71,0,0.0,STORE_5,East,0
2024-05-16,P040,Sports,42.0,208.72,0,0.0,STORE_1,West,0
2025-01-18,P019,Beauty,40.0,82.04,0,0.0,STORE_5,East,0
2023-07-27,P022,Home & Kitchen,42.0,49.28,0,0.0,STORE_5,North,0
2023-08-27,P015,Sports,19.0,47.03,0,0.0,STORE_1,West,0
2024-04-22,P004,Beauty,131.0,242.91,0,0.0,STORE_2,East,0
2023-09-18,P033,Apparel,54.0,107.14,1,0.3,STORE_2,East,0
2025-01-17,P011,Electronics,57.0,161.6,0,0.0,STORE_3,North,0
2023-03-07,P011,Electronics,103.0,161.6,0,0.0,STORE_4,West,0
2025-05-20,P003,Apparel,125.0,142.21,0,0.0,STORE_1,North,0
2025-04-15,P039,Beauty,48.0,233.79,0,0.0,STORE_1,South,0
2023-09-07,P003,Apparel,54.0,142.21,0,0.0,STORE_4,North,0
2024-05-14,P031,Electronics,112.0,194.83,0,0.0,STORE_2,North,0
2023-12-21,P013,Apparel,104.0,79.05,0,0.0,STORE_2,East,0
2023-07-31,P019,Beauty,24.0,82.04,0,0.0,STORE_1,North,0
2025-13-40,P023,Apparel,65.0,239.97,0,0.0,STORE_4,South,0
2024-09-23,P009,Beauty,52.0,198.44,0,0.0,STORE_2,East,0
2023-11-07,P026,Electronics,61.0,34.28,0,0.0,STORE_2,South,0
2025-05-31,P003,Apparel,232.0,123.72,1,0.13,STORE_3,North,0
2024-03-06,P024,Beauty,70.0,234.95,0,0.0,STORE_1,West,0
2024-01-26,P013,Apparel,93.0,79.05,0,0.0,STORE_5,South,0
2023-04-24,P028,Apparel,65.0,185.84,1,0.11,STORE_3,South,0
2025-06-06,P020,Sports,17.0,112.57,0,0.0,STORE_1,East,0
2025-05-10,P033,Apparel,93.0,153.05,0,0.0,STORE_5,East,0
2025-04-26,P025,Sports,176.0,98.23,1,0.14,STORE_1,North,0
2024-08-03,P035,Sports,44.0,37.48,0,0.0,STORE_3,East,0
2024-05-04,P019,Beauty,32.0,82.04,0,0.0,STORE_3,East,0
2024-03-29,P024,Beauty,170.0,234.95,0,0.0,STORE_3,East,0
2023-02-06,P040,Sports,63.0,208.72,0,0.0,STORE_5,East,0
2025-02-07,P018,Apparel,83.0,116.75,0,0.0,STORE_2,East,0
2025-03-13,P023,Apparel,108.0,239.97,0,0.0,STORE_5,North,0
2024-04-06,P020,Sports,47.0,112.57,0,0.0,STORE_3,East,0
2024-04-07,P034,Beauty,84.0,129.18,0,0.0,STORE_5,North,0
2024-01-27,P010,Sports,120.0,41.83,0,0.0,STORE_4,South,0
2024-05-24,P005,Sports,99.0,45.34,0,0.0,STORE_5,West,0
2025-01-20,P018,Apparel,76.0,116.75,0,0.0,STORE_3,East,0
2023-04-14,P011,Electronics,93.0,161.6,0,0.0,STORE_5,North,0
2023-05-09,P023,Apparel,87.0,239.97,0,0.0,STORE_2,West,0
2025-01-13,P033,Apparel,67.0,153.05,0,0.0,STORE_5,North,0
2023-06-25,P002,Home & Kitchen,149.0,97.73,0,0.0,STORE_1,West,0
2023-08-03,P017,Home & Kitchen,41.0,227.88,0,0.0,STORE_4,South,0
2023-04-12,P020,Sports,48.0,112.57,0,0.0,STORE_2,East,0
2023-03-12,P035,Sports,34.0,37.48,0,0.0,STORE_2,North,0
2025-02-12,P038,Apparel,49.0,161.42,0,0.0,STORE_1,South,0
2024-09-05,P018,Apparel,25.0,116.75,0,0.0,STORE_1,West,0
2023-05-09,P040,Sports,60.0,208.72,0,0.0,STORE_4,East,0
2024-03-14,P035,Sports,31.0,37.48,0,0.0,STORE_4,North,0
2023-03-20,P004,Beauty,99.0,242.91,0,0.0,STORE_3,West,0
2024-07-30,P038,Apparel,56.0,127.52,1,0.21,STORE_2,East,0
2025-03-31,P007,Home & Kitchen,22.0,113.79,0,0.0,STORE_2,North,0
2023-12-26,P029,Beauty,54.0,69.94,0,0.0,STORE_5,North,0
2023-10-24,P022,Home & Kitchen,48.0,49.28,0,0.0,STORE_4,West,0
2024-01-03,P026,Electronics,86.0,34.28,0,0.0,STORE_2,North,0
2024-02-18,P038,Apparel,56.0,161.42,0,0.0,STORE_2,West,0
2024-06-23,P017,Home & Kitchen,52.0,227.88,0,0.0,STORE_4,East,0
2025-02-08,P006,Electronics,139.0,121.63,0,0.0,STORE_4,North,0
2024-12-14,P014,Beauty,92.0,204.99,0,0.0,STORE_5,East,0
2025-06-06,P001,Electronics,60.0,30.79,0,0.0,STORE_5,East,0
2023-10-28,P029,Beauty,42.0,69.94,0,0.0,STORE_1,South,0
2024-02-06,P023,Apparel,131.0,194.38,1,0.19,STORE_4,West,0
2023-07-03,P035,Sports,25.0,37.48,0,0.0,STORE_1,North,0
2025-01-21,P017,Home & Kitchen,48.0,227.88,0,0.0,STORE_5,South,0
2025-02-20,P018,Apparel,48.0,116.75,0,0.0,STORE_5,West,0
2023-12-10,P026,Electronics,84.0,34.28,0,0.0,STORE_4,North,0
2024-06-21,P023,Apparel,118.0,211.17,1,0.12,STORE_4,North,0
2024-12-13,P016,Electronics,27.0,80.97,0,0.0,STORE_2,South,0
2024-08-06,P014,Beauty,53.0,204.99,0,0.0,STORE_1,North,0
2024-04-13,P001,Electronics,164.0,30.79,0,0.0,STORE_5,East,0
2023-12-24,P034,Beauty,37.0,129.18,0,0.0,STORE_1,South,0
2024-10-27,P014,Beauty,64.0,204.99,0,0.0,STORE_2,West,0
2023-05-13,P036,Electronics,96.0,181.13,0,0.0,STORE_5,North,0
2023-10-25,P014,Beauty,42.0,204.99,0,0.0,STORE_5,South,0
2024-07-09,P012,Home & Kitchen,68.0,59.93,0,0.0,STORE_3,North,0
2024-10-28,P019,Beauty,11.0,82.04,0,0.0,STORE_4,North,0
2024-02-06,P005,Sports,108.0,45.34,0,0.0,STORE_2,East,0
2023-12-04,P036,Electronics,96.0,181.13,0,0.0,STORE_4,South,0
2024-12-19,P002,Home & Kitchen,32.0,97.73,0,0.0,STORE_3,South,0
2025-04-12,P007,Home & Kitchen,21.0,113.79,0,0.0,STORE_3,East,0
2024-01-19,P033,Apparel,58.0,117.85,1,0.23,STORE_4,East,0
2025-03-28,P007,Home & Kitchen,23.0,113.79,0,0.0,STORE_2,East,0
2024-07-05,P001,Electronics,132.0,28.63,1,0.07,STORE_5,North,0
2023-02-24,P037,Home & Kitchen,20.0,168.41,0,0.0,STORE_4,South,0
2025-02-21,P004,Beauty,127.0,242.91,0,0.0,STORE_4,West,0
2024-12-16,P039,Beauty,44.0,233.79,0,0.0,STORE_2,East,0
2024-10-09,P025,Sports,41.0,114.22,0,0.0,STORE_3,West,0
2025-06-08,P030,Sports,57.0,223.79,0,0.0,STORE_3,South,0
2024-02-07,P032,Home & Kitchen,56.0,234.71,0,0.0,STORE_4,West,0
2023-03-11,P031,Electronics,152.0,194.83,0,0.0,STORE_5,East,0
2025-02-01,P027,Home & Kitchen,122.0,34.07,0,0.0,STORE_1,South,0
2023-10-06,P032,Home & Kitchen,44.0,234.71,0,0.0,STORE_3,East,0
2024-06-14,P025,Sports,58.0,114.22,0,0.0,STORE_2,West,0
2023-05-29,P010,Sports,82.0,41.83,0,0.0,STORE_5,North,0
2025-01-25,P009,Beauty,107.0,198.44,0,0.0,STORE_4,South,0
2023-01-07,P040,Sports,65.0,208.72,0,0.0,STORE_1,West,0
2025-05-24,P020,Sports,24.0,112.57,0,0.0,STORE_2,East,0
2025-06-20,P016,Electronics,59.0,80.97,0,0.0,STORE_5,West,0
2023-09-24,P036,Electronics,94.0,170.26,1,0.06,STORE_5,North,0
2024-10-10,P040,Sports,64.0,208.72,0,0.0,STORE_5,North,0
2025-04-26,P004,Beauty,104.0,242.91,0,0.0,STORE_5,West,0
2025-01-18,P003,Apparel,133.0,142.21,0,0.0,STORE_1,North,0
2024-11-22,P036,Electronics,67.0,181.13,0,0.0,STORE_3,South,0
2024-05-16,P029,Beauty,96.0,69.94,0,0.0,STORE_5,West,0
2024-12-18,P025,Sports,62.0,114.22,0,0.0,STORE_3,North,0
2024-11-12,P032,Home & Kitchen,51.0,234.71,0,0.0,STORE_3,North,0
2023-01-26,P039,Beauty,41.0,233.79,0,0.0,STORE_2,North,0
2024-11-04,P019,Beauty,18.0,82.04,0,0.0,STORE_5,North,0
2024-11-03,P036,Electronics,71.0,181.13,0,0.0,STORE_5,North,0
2025-06-12,P003,Apparel,107.0,142.21,0,0.0,STORE_5,South,0
2024-06-10,P039,Beauty,42.0,233.79,0,0.0,STORE_2,North,0
2025-04-03,P010,Sports,105.0,41.83,0,0.0,STORE_5,West,0
2025-04-14,P028,Apparel,51.0,208.81,0,0.0,STORE_4,East,0
2025-01-30,P028,Apparel,37.0,208.81,0,0.0,STORE_1,East,0
2025-02-06,P014,Beauty,113.0,204.99,0,0.0,STORE_2,South,0
2024-03-03,P020,Sports,48.0,112.57,0,0.0,STORE_5,West,0
2024-09-09,P022,Home & Kitchen,62.0,49.28,0,0.0,STORE_5,East,0
2024-09-26,P026,Electronics,80.0,34.28,0,0.0,STORE_5,East,0
2023-12-07,P031,Electronics,68.0,194.83,0,0.0,STORE_5,North,0
2023-06-29,P031,Electronics,50.0,194.83,0,0.0,STORE_2,North,0
2024-07-15,P031,Electronics,108.0,194.83,0,0.0,STORE_2,West,0
2024-12-03,P026,Electronics,91.0,34.28,0,0.0,STORE_3,North,0
2024-02-22,P002,Home & Kitchen,47.0,97.73,0,0.0,STORE_2,West,0
2025-05-22,P033,Apparel,65.0,153.05,0,0.0,STORE_4,East,0
2023-10-22,P031,Electronics,72.0,194.83,0,0.0,STORE_3,South,0
2025-06-07,P040,Sports,86.0,208.72,0,0.0,STORE_3,East,0
2024-06-09,P022,Home & Kitchen,66.0,49.28,0,0.0,STORE_1,North,0
2023-01-04,P029,Beauty,27.0,69.94,0,0.0,STORE_4,West,0
2025-03-17,P031,Electronics,171.0,194.83,0,0.0,STORE_4,South,0
2023-08-23,P040,Sports,58.0,208.72,0,0.0,STORE_1,South,0
2023-05-18,P021,Electronics,79.0,18.07,0,0.0,STORE_3,West,0
2023-03-15,P031,Electronics,163.0,194.83,0,0.0,STORE_2,North,0
2024-11-15,P039,Beauty,21.0,233.79,0,0.0,STORE_2,South,0
2024-11-07,P034,Beauty,15.0,129.18,0,0.0,STORE_4,East,0
2024-01-14,P032,Home & Kitchen,80.0,234.71,0,0.0,STORE_5,South,0
2025-01-04,P037,Home & Kitchen,30.0,168.41,0,0.0,STORE_1,East,0
2024-12-25,P007,Home & Kitchen,35.0,113.79,0,0.0,STORE_5,East,1
2025-03-16,P038,Apparel,77.0,161.42,0,0.0,STORE_1,South,0
2023-03-26,P017,Home & Kitchen,72.0,227.88,0,0.0,STORE_4,South,0
2024-04-21,P018,Apparel,79.0,116.75,0,0.0,STORE_3,South,0
2023-08-15,P026,Electronics,97.0,34.28,0,0.0,STORE_1,North,0
2024-10-20,P028,Apparel,33.0,208.81,0,0.0,STORE_4,South,0
2024-01-27,P019,Beauty,37.0,82.04,0,0.0,STORE_5,South,0
2025-05-28,P033,Apparel,77.0,153.05,0,0.0,STORE_5,West,0
2024-10-29,P032,Home & Kitchen,39.0,234.71,0,0.0,STORE_5,North,0
2023-06-03,P005,Sports,99.0,45.34,0,0.0,STORE_1,East,0
2023-10-16,P036,Electronics,50.0,181.13,0,0.0,STORE_5,West,0
2024-02-14,P038,Apparel,49.0,161.42,0,0.0,STORE_3,West,0
2023-07-10,P038,Apparel,39.0,161.42,0,0.0,STORE_4,East,0
2024-04-24,P015,Sports,22.0,47.03,0,0.0,STORE_4,North,0
2024-11-10,P028,Apparel,29.0,208.81,0,0.0,STORE_3,South,0
2024-03-15,P025,Sports,131.0,82.24,1,0.28,STORE_5,South,0
2024-01-19,P034,Beauty,44.0,100.76,1,0.22,STORE_3,South,0
2025-05-15,P004,Beauty,215.0,242.91,0,0.0,STORE_3,East,0
2023-09-10,P019,Beauty,25.0,82.04,0,0.0,STORE_2,North,0
2024-02-20,P022,Home & Kitchen,57.0,49.28,0,0.0,STORE_3,South,0
2024-06-03,P038,Apparel,43.0,161.42,0,0.0,STORE_1,South,0
2025-01-19,P010,Sports,114.0,41.83,0,0.0,STORE_3,East,0
2024-07-15,P010,Sports,77.0,41.83,0,0.0,STORE_2,South,0
2025-02-24,P004,Beauty,172.0,242.91,0,0.0,STORE_5,South,0
2024-06-30,P026,Electronics,137.0,34.28,0,0.0,STORE_3,North,0
2024-09-17,P020,Sports,8.0,112.57,0,0.0,STORE_1,South,0
2024-08-25,P038,Apparel,46.0,161.42,0,0.0,STORE_1,East,0
2025-03-06,P004,Beauty,190.0,242.91,0,0.0,STORE_1,South,0
2023-04-30,P004,Beauty,178.0,242.91,0,0.0,STORE_5,North,0
2023-12-29,P034,Beauty,29.0,129.18,0,0.0,STORE_3,West,0
2024-08-30,P023,Apparel,46.0,239.97,0,0.0,STORE_3,West,0
2023-08-03,P032,Home & Kitchen,53.0,234.71,0,0.0,STORE_2,West,0
2024-10-20,P026,Electronics,96.0,34.28,0,0.0,STORE_3,North,0
2023-06-19,P024,Beauty,106.0,234.95,0,0.0,STORE_5,North,0
2024-07-15,P032,Home & Kitchen,60.0,234.71,0,0.0,STORE_5,East,0
2025-01-02,P023,Apparel,46.0,239.97,0,0.0,STORE_4,South,0
2023-11-01,P010,Sports,70.0,41.83,0,0.0,STORE_3,West,0
2025-02-20,P031,Electronics,163.0,165.61,1,0.15,STORE_3,East,0
2025-06-11,P013,Apparel,63.0,79.05,0,0.0,STORE_1,West,0
2023-03-07,P025,Sports,147.0,82.24,1,0.28,STORE_3,East,0
2024-11-17,P035,Sports,51.0,37.48,0,0.0,STORE_2,East,0
2024-04-18,P002,Home & Kitchen,148.0,97.73,0,0.0,STORE_5,East,0
2024-02-07,P038,Apparel,48.0,161.42,0,0.0,STORE_1,North,0
2024-11-01,P035,Sports,26.0,37.48,0,0.0,STORE_3,West,0
2024-02-08,P031,Electronics,172.0,194.83,0,0.0,STORE_1,South,0
2024-03-15,P028,Apparel,43.0,208.81,0,0.0,STORE_4,West,0
2023-05-30,P012,Home & Kitchen,75.0,59.93,0,0.0,STORE_5,East,0
2024-06-09,P010,Sports,116.0,41.83,0,0.0,STORE_3,West,0
2024-04-01,P005,Sports,179.0,45.34,0,0.0,STORE_3,North,0
2023-09-18,P027,Home & Kitchen,32.0,34.07,0,0.0,STORE_5,East,0
2023-07-06,P005,Sports,78.0,45.34,0,0.0,STORE_3,West,0
2025-04-22,P036,Electronics,98.0,181.13,0,0.0,STORE_3,South,0
2025-06-04,P016,Electronics,14.0,80.97,0,0.0,STORE_5,South,0
2023-03-05,P006,Electronics,102.0,121.63,0,0.0,STORE_5,East,0
2023-01-26,P011,Electronics,127.0,138.98,1,0.14,STORE_4,East,0
2023-11-25,P023,Apparel,42.0,239.97,0,0.0,STORE_1,East,0
2023-04-02,P005,Sports,103.0,45.34,0,0.0,STORE_2,West,0
2023-12-31,P014,Beauty,94.0,204.99,0,0.0,STORE_3,South,0
2023-05-02,P001,Electronics,212.0,30.79,0,0.0,STORE_5,North,0
2023-03-22,P039,Beauty,46.0,233.79,0,0.0,STORE_2,North,0
2023-08-14,P027,Home & Kitchen,32.0,29.3,1,0.14,STORE_3,North,0
2023-07-10,P036,Electronics,101.0,181.13,0,0.0,STORE_5,South,0
2025-04-11,P040,Sports,72.0,208.72,0,0.0,STORE_5,East,0
2024-04-15,P007,Home & Kitchen,19.0,113.79,0,0.0,STORE_3,North,0
2025-02-12,P004,Beauty,147.0,242.91,0,0.0,STORE_3,North,0
2025-06-15,P002,Home & Kitchen,84.0,97.73,0,0.0,STORE_1,West,0
2024-02-16,P008,Apparel,117.0,101.77,0,0.0,STORE_2,West,0
2025-01-30,P039,Beauty,36.0,233.79,0,0.0,STORE_1,West,0
2025-05-31,P015,Sports,19.0,47.03,0,0.0,STORE_1,South,0
2024-09-08,P008,Apparel,74.0,101.77,0,0.0,STORE_3,South,0
2025-02-28,P003,Apparel,133.0,142.21,0,0.0,STORE_3,South,0
2024-06-30,P016,Electronics,66.0,80.97,0,0.0,STORE_5,West,0
2024-01-22,P029,Beauty,70.0,69.94,0,0.0,STORE_3,West,0
2023-10-09,P033,Apparel,38.0,153.05,0,0.0,STORE_5,North,0
2024-11-03,P003,Apparel,102.0,142.21,0,0.0,STORE_2,West,0
2024-08-21,P012,Home & Kitchen,82.0,59.93,0,0.0,STORE_5,North,0
2024-01-20,P022,Home & Kitchen,110.0,49.28,0,0.0,STORE_1,West,0
2025-02-20,P015,Sports,24.0,47.03,0,0.0,STORE_3,South,0
2024-08-30,P038,Apparel,39.0,161.42,0,0.0,STORE_3,West,0
2024-01-10,P040,Sports,71.0,208.72,0,0.0,STORE_1,South,0
2024-11-05,P019,Beauty,27.0,70.55,1,0.14,STORE_3,East,0
2025-02-07,P033,Apparel,73.0,153.05,0,0.0,STORE_5,West,0
2024-09-29,P030,Sports,9.0,223.79,0,0.0,STORE_3,East,0
2024-06-04,P026,Electronics,124.0,34.28,0,0.0,STORE_1,East,0
2024-08-14,P032,Home & Kitchen,47.0,234.71,0,0.0,STORE_2,North,0
2024-10-29,P005,Sports,141.0,45.34,0,0.0,STORE_4,South,0
2023-03-09,P009,Beauty,127.0,198.44,0,0.0,STORE_3,South,0
2024-05-22,P028,Apparel,30.0,208.81,0,0.0,STORE_3,West,0
2024-10-09,P004,Beauty,66.0,242.91,0,0.0,STORE_1,West,0
2024-10-28,P028,Apparel,22.0,208.81,0,0.0,STORE_1,South,0
2024-04-21,P031,Electronics,163.0,194.83,0,0.0,STORE_5,East,0
2023-10-21,P010,Sports,80.0,41.83,0,0.0,STORE_5,East,0
2023-06-09,P022,Home & Kitchen,45.0,49.28,0,0.0,STORE_2,East,0
2024-04-24,P017,Home & Kitchen,51.0,227.88,0,0.0,STORE_2,North,0
2023-10-17,P032,Home & Kitchen,37.0,197.16,1,0.16,STORE_2,North,0
2023-11-02,P019,Beauty,27.0,82.04,0,0.0,STORE_1,North,0
2023-02-14,P015,Sports,22.0,47.03,0,0.0,STORE_5,South,0
2025-04-21,P024,Beauty,171.0,234.95,0,0.0,STORE_3,South,0
2023-05-14,P032,Home & Kitchen,106.0,234.71,0,0.0,STORE_3,South,0
2024-06-26,P002,Home & Kitchen,96.0,97.73,0,0.0,STORE_2,East,0
2023-12-28,P001,Electronics,44.0,30.79,0,0.0,STORE_1,East,0
2025-01-13,P001,Electronics,73.0,30.79,0,0.0,STORE_5,East,0
2023-08-06,P038,Apparel,69.0,125.91,1,0.22,STORE_4,South,0
2023-07-24,P015,Sports,12.0,47.03,0,0.0,STORE_2,East,0
2025-02-18,P024,Beauty,133.0,234.95,0,0.0,STORE_3,North,0
2024-09-23,P027,Home & Kitchen,21.0,34.07,0,0.0,STORE_3,East,0
2023-10-10,P027,Home & Kitchen,34.0,34.07,0,0.0,STORE_5,East,0
2024-09-21,P035,Sports,44.0,37.48,0,0.0,STORE_5,South,0
2025-02-07,P022,Home & Kitchen,52.0,49.28,0,0.0,STORE_4,North,0
2024-07-26,P018,Apparel,58.0,116.75,0,0.0,STORE_5,West,0
2023-05-10,P008,Apparel,73.0,101.77,0,0.0,STORE_3,South,0
2023-04-30,P037,Home & Kitchen,43.0,168.41,0,0.0,STORE_5,East,0
2024-09-25,P012,Home & Kitchen,87.0,59.93,0,0.0,STORE_1,East,0
2023-08-25,P036,Electronics,96.0,181.13,0,0.0,STORE_3,South,0
2024-09-01,P035,Sports,41.0,37.48,0,0.0,STORE_3,South,0
2024-08-21,P010,Sports,64.0,41.83,0,0.0,STORE_5,North,0
2025-03-09,P007,Home & Kitchen,22.0,113.79,0,0.0,STORE_1,North,0
2023-07-17,P010,Sports,75.0,41.83,0,0.0,STORE_5,West,0
2024-07-06,P016,Electronics,60.0,80.97,0,0.0,STORE_1,East,0
2023-10-06,P024,Beauty,56.0,234.95,0,0.0,STORE_4,South,0
2025-01-21,P035,Sports,38.0,37.48,0,0.0,STORE_2,South,0
2023-04-18,P030,Sports,29.0,223.79,0,0.0,STORE_5,South,0
2024-12-09,P025,Sports,79.0,114.22,0,0.0,STORE_2,North,0
2025-01-15,P034,Beauty,26.0,129.18,0,0.0,STORE_5,East,0
2025-04-10,P016,Electronics,96.0,80.97,0,0.0,STORE_3,East,0
2024-09-21,P014,Beauty,64.0,204.99,0,0.0,STORE_1,South,0
2024-01-10,P027,Home & Kitchen,23.0,34.07,0,0.0,STORE_2,North,0
2023-11-18,P010,Sports,95.0,41.83,0,0.0,STORE_1,West,0
2025-06-28,P001,Electronics,87.0,30.79,0,0.0,STORE_1,East,0
2025-05-06,P019,Beauty,38.0,82.04,0,0.0,STORE_1,East,0
2025-02-02,P002,Home & Kitchen,108.0,97.73,0,0.0,STORE_3,North,0
2025-06-02,P030,Sports,29.0,223.79,0,0.0,STORE_4,East,0
2024-08-03,P039,Beauty,36.0,233.79,0,0.0,STORE_5,East,0
2023-03-17,P034,Beauty,40.0,129.18,0,0.0,STORE_3,West,0
2024-02-25,P026,Electronics,136.0,34.28,0,0.0,STORE_4,East,0
2025-05-09,P011,Electronics,155.0,142.21,1,0.12,STORE_3,South,0
2023-12-18,P012,Home & Kitchen,71.0,59.93,0,0.0,STORE_2,North,0
2024-03-12,P033,Apparel,43.0,153.05,0,0.0,STORE_4,North,0
2024-01-04,P025,Sports,52.0,114.22,0,0.0,STORE_4,North,0
2024-03-04,P019,Beauty,33.0,82.04,0,0.0,STORE_5,West,0
2024-09-15,P005,Sports,46.0,45.34,0,0.0,STORE_4,South,0
2024-06-18,P019,Beauty,31.0,82.04,0,0.0,STORE_4,West,0
2023-06-13,P033,Apparel,31.0,153.05,0,0.0,STORE_5,North,0
2023-05-29,P019,Beauty,28.0,82.04,0,0.0,STORE_2,South,0
2024-11-02,P033,Apparel,50.0,153.05,0,0.0,STORE_2,South,0
2025-05-03,P011,Electronics,169.0,161.6,0,0.0,STORE_4,South,0
2023-10-01,P013,Apparel,81.0,79.05,0,0.0,STORE_4,West,0
2023-05-15,P010,Sports,118.0,41.83,0,0.0,STORE_5,West,0
2023-01-18,P024,Beauty,82.0,234.95,0,0.0,STORE_4,West,0
2024-10-25,P005,Sports,79.0,45.34,0,0.0,STORE_4,East,0
2023-06-15,P037,Home & Kitchen,21.0,168.41,0,0.0,STORE_2,West,0
2024-05-14,P030,Sports,158.0,223.79,0,0.0,STORE_2,East,0
2023-07-31,P029,Beauty,41.0,69.94,0,0.0,STORE_1,North,0
2023-03-15,P035,Sports,22.0,37.48,0,0.0,STORE_4,West,0
2023-10-03,P023,Apparel,44.0,239.97,0,0.0,STORE_2,West,0
2023-07-16,P028,Apparel,73.0,185.84,1,0.11,STORE_1,East,0
2023-07-06,P018,Apparel,33.0,116.75,0,0.0,STORE_3,North,0
2024-05-18,P017,Home & Kitchen,57.0,227.88,0,0.0,STORE_5,South,0
2023-08-08,P030,Sports,29.0,205.89,1,0.08,STORE_2,North,0
2025-04-16,P025,Sports,101.0,114.22,0,0.0,STORE_2,West,0
2023-08-23,P033,Apparel,22.0,153.05,0,0.0,STORE_4,East,0
2023-12-21,P035,Sports,27.0,37.48,0,0.0,STORE_5,North,0
2024-08-10,P008,Apparel,70.0,101.77,0,0.0,STORE_4,North,0
2023-01-21,P018,Apparel,68.0,116.75,0,0.0,STORE_4,East,0
2024-09-27,P019,Beauty,19.0,82.04,0,0.0,STORE_1,West,0
2024-05-13,P033,Apparel,38.0,153.05,0,0.0,STORE_2,North,0
2024-08-28,P023,Apparel,48.0,239.97,0,0.0,STORE_4,South,0
2023-09-14,P033,Apparel,13.0,153.05,0,0.0,STORE_3,South,0
2024-10-07,P019,Beauty,17.0,82.04,0,0.0,STORE_4,North,0
2023-10-06,P039,Beauty,14.0,233.79,0,0.0,STORE_5,South,0
2023-05-24,P035,Sports,17.0,37.48,0,0.0,STORE_1,South,0
2023-10-13,P001,Electronics,74.0,30.79,0,0.0,STORE_2,East,0
2023-06-26,P029,Beauty,39.0,69.94,0,0.0,STORE_2,North,0
2024-09-28,P003,Apparel,86.0,142.21,0,0.0,STORE_2,West,0
2025-06-20,P026,Electronics,113.0,34.28,0,0.0,STORE_1,West,0
2025-02-26,P006,Electronics,85.0,121.63,0,0.0,STORE_1,East,0
2025-01-28,P015,Sports,20.0,47.03,0,0.0,STORE_3,West,0
2023-12-03,P003,Apparel,101.0,142.21,0,0.0,STORE_5,South,0
2025-03-07,P020,Sports,33.0,112.57,0,0.0,STORE_2,South,0
2023-06-22,P024,Beauty,100.0,234.95,0,0.0,STORE_3,West,0
2025-04-23,P033,Apparel,83.0,153.05,0,0.0,STORE_4,South,0
2023-06-11,P033,Apparel,39.0,153.05,0,0.0,STORE_1,North,0
2023-11-28,P006,Electronics,86.0,121.63,0,0.0,STORE_5,South,0
2023-11-15,P023,Apparel,40.0,239.97,0,0.0,STORE_4,North,0
2024-12-09,P012,Home & Kitchen,106.0,59.93,0,0.0,STORE_1,West,0
2024-12-24,P040,Sports,63.0,208.72,0,0.0,STORE_4,North,0
2023-03-03,P020,Sports,44.0,112.57,0,0.0,STORE_4,East,0
2024-11-21,P007,Home & Kitchen,26.0,113.79,0,0.0,STORE_2,North,0
2024-03-14,P039,Beauty,47.0,233.79,0,0.0,STORE_1,West,0
2025-01-27,P016,Electronics,37.0,80.97,0,0.0,STORE_1,West,0
2024-12-12,P017,Home & Kitchen,30.0,227.88,0,0.0,STORE_1,West,0
2025-01-27,P002,Home & Kitchen,55.0,97.73,0,0.0,STORE_5,North,0
2023-08-12,P016,Electronics,32.0,75.3,1,0.07,STORE_1,East,0
2025-02-19,P033,Apparel,87.0,153.05,0,0.0,STORE_3,East,0
2024-07-30,P034,Beauty,14.0,129.18,0,0.0,STORE_3,West,0
2025-05-07,P033,Apparel,85.0,153.05,0,0.0,STORE_5,West,0
2025-01-16,P025,Sports,75.0,114.22,0,0.0,STORE_2,North,0
2024-06-29,P003,Apparel,89.0,142.21,0,0.0,STORE_4,North,0
2024-07-09,P019,Beauty,40.0,62.35,1,0.24,STORE_5,West,0
2024-04-01,P038,Apparel,57.0,161.42,0,0.0,STORE_2,South,0
2023-10-19,P039,Beauty,28.0,233.79,0,0.0,STORE_3,East,0
