date,product_id,category,quantity,price,promotion,discount,holiday,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,day_of_week,month,week_of_year,is_weekend
2025-05-19,P018,Apparel,111.0,116.75,0.0,0.0,0.0,116.0,78.0,71.0,108.0,93.14285714285714,26.2261229275226,92.5,22.075917961574106,98.07142857142857,20.21720677382135,0,5,21,0
2025-05-20,P018,Apparel,92.0,116.75,0.0,0.0,0.0,111.0,67.0,83.0,113.0,97.85714285714286,26.01556310767703,95.35714285714286,21.663891059183516,98.17857142857143,20.279625921432224,1,5,21,0
2025-05-21,P018,Apparel,91.0,116.75,0.0,0.0,0.0,92.0,99.0,93.0,96.0,101.42857142857143,22.559972982084503,96.0,21.400934559032592,97.42857142857143,20.098698265252654,2,5,21,0
2025-05-22,P018,Apparel,91.0,116.75,0.0,0.0,0.0,91.0,77.0,88.0,85.0,100.28571428571429,22.903524370092704,95.85714285714286,21.429157501142846,97.25,20.13404156223056,3,5,21,0
2025-05-23,P018,Apparel,102.0,116.75,0.0,0.0,0.0,91.0,76.0,84.0,124.0,102.28571428571429,21.069047484515373,96.07142857142857,21.359430580548494,97.46428571428571,20.03049923169409,4,5,21,0
2025-05-24,P018,Apparel,56.0,116.75,0.0,0.0,0.0,102.0,139.0,132.0,129.0,106.0,17.682382946499825,97.35714285714286,21.117281085394385,96.67857142857143,19.3717120439373,5,5,21,1
2025-05-25,P018,Apparel,131.0,116.75,0.0,0.0,0.0,56.0,116.0,92.0,124.0,94.14285714285714,19.591057240729167,91.92857142857143,21.29450736589228,94.07142857142857,19.768902949064252,6,5,21,1
2025-05-26,P018,Apparel,71.0,116.75,0.0,0.0,0.0,131.0,111.0,78.0,82.0,96.28571428571429,22.918073549888476,94.71428571428571,23.717661615923866,94.32142857142857,20.200941619836435,0,5,22,0
2025-05-27,P018,Apparel,66.0,116.75,0.0,0.0,0.0,71.0,92.0,67.0,98.0,90.57142857142857,23.61395874517975,94.21428571428571,24.166660351142202,93.92857142857143,20.553324632262076,1,5,22,0
2025-05-28,P018,Apparel,80.0,116.75,0.0,0.0,0.0,66.0,91.0,99.0,110.0,86.85714285714286,25.33395989200125,94.14285714285714,24.2546019197535,92.78571428571429,21.198108131618387,2,5,22,0
2025-05-29,P018,Apparel,80.0,116.75,0.0,0.0,0.0,80.0,91.0,77.0,84.0,85.28571428571429,25.37527855817087,92.78571428571429,24.49231770114096,91.71428571428571,21.053471857360588,3,5,22,0
2025-05-30,P018,Apparel,57.0,116.75,0.0,0.0,0.0,80.0,102.0,76.0,84.0,83.71428571428571,25.302926614091504,93.0,24.356329141123986,91.57142857142857,21.12121729696982,4,5,22,0
2025-05-31,P018,Apparel,108.0,108.58,1.0,0.07,0.0,57.0,56.0,139.0,91.0,77.28571428571429,25.597618936887493,91.64285714285714,25.859404308854216,90.60714285714286,22.07451905556242,5,5,22,1
2025-06-01,P018,Apparel,87.0,116.75,0.0,0.0,0.0,108.0,131.0,116.0,123.0,84.71428571428571,25.93398211943999,89.42857142857143,22.616244283578624,91.21428571428571,22.318165899117382,6,6,22,1
2025-06-02,P018,Apparel,0.0,116.75,0.0,0.0,0.0,87.0,71.0,111.0,71.0,78.42857142857143,16.440368435218232,87.35714285714286,21.28418388185183,89.92857142857143,21.438851149824593,0,6,23,0
2025-06-03,P018,Apparel,0.0,116.75,0.0,0.0,0.0,0.0,66.0,92.0,83.0,68.28571428571429,34.15022833361591,79.42857142857143,30.485089131256597,87.39285714285714,27.188422489366936,1,6,23,0
2025-06-04,P018,Apparel,74.0,116.75,0.0,0.0,0.0,0.0,80.0,91.0,93.0,58.857142857142854,42.88134237415537,72.85714285714286,36.8236068572597,84.42857142857143,31.815938902599807,2,6,23,0
2025-06-05,P018,Apparel,83.0,116.75,0.0,0.0,0.0,74.0,80.0,91.0,88.0,58.0,42.446044181603966,71.64285714285714,36.45778832664334,83.75,31.828970032555702,3,6,23,0
2025-06-06,P018,Apparel,68.0,116.75,0.0,0.0,0.0,83.0,57.0,102.0,84.0,58.42857142857143,42.719461384155935,71.07142857142857,36.192783568241666,83.57142857142857,31.818267023867154,4,6,23,0
2025-06-07,P018,Apparel,187.0,99.24,1.0,0.15,0.0,68.0,108.0,56.0,132.0,60.0,42.86023798347379,68.64285714285714,35.08145936543681,83.0,31.95367016536649,5,6,23,1
2025-06-08,P018,Apparel,102.0,116.75,0.0,0.0,0.0,187.0,87.0,131.0,92.0,71.28571428571429,63.18679789775263,78.0,46.92219419094026,84.96428571428571,36.45137008333674,6,6,23,1
2025-06-09,P018,Apparel,89.0,116.75,0.0,0.0,0.0,102.0,0.0,71.0,78.0,73.42857142857143,64.05689435404842,75.92857142857143,45.0033576280948,85.32142857142857,36.57164816815679,0,6,24,0
2025-06-10,P018,Apparel,78.0,116.75,0.0,0.0,0.0,89.0,0.0,66.0,67.0,86.14285714285714,55.285406668271825,77.21428571428571,45.10872092286262,85.71428571428571,36.54916236853132,1,6,24,0
2025-06-11,P018,Apparel,67.0,116.75,0.0,0.0,0.0,78.0,74.0,80.0,99.0,97.28571428571429,41.05977060219363,78.07142857142857,44.99310081422618,86.10714285714286,36.399368417103304,2,6,24,0
2025-06-12,P018,Apparel,104.0,116.75,0.0,0.0,0.0,67.0,83.0,80.0,77.0,96.28571428571429,41.799977215760514,77.14285714285714,45.08429223791149,84.96428571428571,36.4818393611753,3,6,24,0
2025-06-13,P018,Apparel,92.0,116.75,0.0,0.0,0.0,104.0,68.0,57.0,76.0,99.28571428571429,41.43957161021452,78.85714285714286,45.65397807733422,85.92857142857143,36.620100300678345,4,6,24,0
2025-06-14,P018,Apparel,172.0,85.23,1.0,0.27,0.0,92.0,187.0,108.0,139.0,102.71428571428571,39.36036198052677,81.35714285714286,45.32210726117449,86.5,36.58425081107174,5,6,24,1
2025-06-15,P018,Apparel,123.0,116.75,0.0,0.0,0.0,172.0,102.0,87.0,116.0,100.57142857142857,34.05807365298841,85.92857142857143,51.07831737141018,87.67857142857143,38.80249473788501,6,6,24,1
2025-06-16,P018,Apparel,104.0,98.07,1.0,0.16,0.0,123.0,89.0,0.0,111.0,103.57142857142857,35.1134216639789,88.5,52.03364296299075,87.92857142857143,39.01369994077439,0,6,25,0
2025-06-17,P018,Apparel,71.0,116.75,0.0,0.0,0.0,104.0,78.0,0.0,92.0,105.71428571428571,34.528800952800204,95.92857142857143,45.432052876481634,87.67857142857143,38.88259019285902,1,6,25,0
2025-06-18,P018,Apparel,65.0,116.75,0.0,0.0,0.0,71.0,67.0,74.0,91.0,104.71428571428571,35.55143825367355,101.0,37.09862116450805,86.92857142857143,38.9985076366211,2,6,25,0
2025-06-19,P018,Apparel,73.0,116.75,0.0,0.0,0.0,65.0,104.0,83.0,91.0,104.42857142857143,35.91126630486663,100.35714285714286,37.675960797012394,86.0,39.20695327598386,3,6,25,0
2025-06-20,P018,Apparel,77.0,116.75,0.0,0.0,0.0,73.0,92.0,68.0,102.0,100.0,37.83296622435697,99.64285714285714,38.12248910845367,85.35714285714286,39.26945310403422,4,6,25,0
2025-06-21,P018,Apparel,106.0,116.75,0.0,0.0,0.0,77.0,172.0,187.0,56.0,97.85714285714286,38.77468491781968,100.28571428571429,37.62042933429517,84.46428571428571,39.16109382845767,5,6,25,1
2025-06-22,P018,Apparel,112.0,116.75,0.0,0.0,0.0,106.0,123.0,102.0,131.0,88.42857142857143,22.240032545368535,94.5,28.343361724505236,86.25,38.954508130686236,6,6,25,1
2025-06-23,P018,Apparel,71.0,116.75,0.0,0.0,0.0,112.0,104.0,89.0,71.0,86.85714285714286,19.62505686979942,95.21428571428571,28.671021476875687,85.57142857142857,38.306201578400795,0,6,26,0
2025-06-24,P018,Apparel,55.0,116.75,0.0,0.0,0.0,71.0,71.0,78.0,66.0,82.14285714285714,18.765469808743457,93.92857142857143,29.366292256243646,85.57142857142857,38.306201578400795,1,6,26,0
2025-06-25,P018,Apparel,109.0,95.74,1.0,0.18,0.0,55.0,65.0,67.0,80.0,79.85714285714286,21.16938490232682,92.28571428571429,30.927778331581916,85.17857142857143,38.569853485378886,2,6,26,0
2025-06-26,P018,Apparel,62.0,116.75,0.0,0.0,0.0,109.0,73.0,104.0,80.0,86.14285714285714,22.512430428754868,95.28571428571429,30.317368902047743,86.21428571428571,38.81423673789,3,6,26,0
2025-06-27,P018,Apparel,50.0,116.75,0.0,0.0,0.0,62.0,77.0,92.0,57.0,84.57142857142857,23.922493897704705,92.28571428571429,31.445749551174003,85.57142857142857,39.06919651595247,4,6,26,0
2025-06-28,P018,Apparel,94.0,116.75,0.0,0.0,0.0,50.0,106.0,172.0,108.0,80.71428571428571,27.286836177384764,89.28571428571429,33.416781991707616,85.32142857142857,39.2806177550319,5,6,26,1
2025-06-29,P018,Apparel,88.0,116.75,0.0,0.0,0.0,94.0,112.0,123.0,87.0,79.0,25.76819745345036,83.71428571428571,23.63644048246935,84.82142857142857,39.06978900248129,6,6,26,1
2025-06-30,P018,Apparel,58.0,116.75,0.0,0.0,0.0,88.0,71.0,104.0,0.0,75.57142857142857,21.96100440065801,81.21428571428571,20.848090011865715,84.85714285714286,39.072311201738486,0,6,27,0
2023-01-29,P019,Beauty,34.0,82.04,0.0,0.0,0.0,32.0,26.0,33.0,79.0,27.142857142857142,2.6726124191242495,27.5,4.127767137141043,29.321428571428573,10.645999323093235,6,1,4,1
2023-01-30,P019,Beauty,25.0,82.04,0.0,0.0,0.0,34.0,28.0,31.0,23.0,28.285714285714285,3.63841933236059,27.571428571428573,4.237457251234988,27.714285714285715,4.479228958592325,0,1,5,0
2023-01-31,P019,Beauty,16.0,82.04,0.0,0.0,0.0,25.0,25.0,27.0,21.0,27.857142857142858,3.848314411469501,27.142857142857142,4.166849812824718,27.785714285714285,4.416778974313354,1,1,5,0
2023-02-01,P019,Beauty,32.0,82.04,0.0,0.0,0.0,16.0,25.0,33.0,29.0,26.571428571428573,5.91205386920493,26.357142857142858,5.123207271549022,27.607142857142858,4.786859217067198,2,2,5,0
2023-02-02,P019,Beauty,23.0,82.04,0.0,0.0,0.0,32.0,25.0,20.0,29.0,27.571428571428573,6.187545093630779,26.285714285714285,5.0295828153737885,27.714285714285715,4.852316307185009,3,2,5,0
2023-02-03,P019,Beauty,30.0,82.04,0.0,0.0,0.0,23.0,29.0,21.0,33.0,27.285714285714285,6.369570517030847,26.5,4.799839740914437,27.5,4.925368946511447,4,2,5,0
2023-02-04,P019,Beauty,32.0,82.04,0.0,0.0,0.0,30.0,32.0,30.0,29.0,27.428571428571427,6.4253960411568665,27.142857142857142,4.6053003386089,27.392857142857142,4.833059652897492,5,2,5,1
2023-02-05,P019,Beauty,74.0,64.81,1.0,0.21,0.0,32.0,34.0,26.0,34.0,27.428571428571427,6.4253960411568665,27.285714285714285,4.730076783058221,27.5,4.90275810509116,6,2,5,1
2023-02-06,P019,Beauty,11.0,82.04,0.0,0.0,0.0,74.0,25.0,28.0,19.0,33.142857142857146,18.90704076465142,30.714285714285715,13.321056619148106,28.928571428571427,10.02193361777823,0,2,6,0
2023-02-07,P019,Beauty,24.0,82.04,0.0,0.0,0.0,11.0,16.0,25.0,29.0,31.142857142857142,20.578537131589083,29.5,14.324535164964614,28.642857142857142,10.421538543250975,1,2,6,0
2023-02-08,P019,Beauty,31.0,82.04,0.0,0.0,0.0,24.0,32.0,25.0,30.0,32.285714285714285,19.80500177324141,29.428571428571427,14.351168731362753,28.464285714285715,10.457965749563709,2,2,6,0
2023-02-09,P019,Beauty,18.0,82.04,0.0,0.0,0.0,31.0,23.0,25.0,21.0,32.142857142857146,19.811011848873108,29.857142857142858,14.298236270238384,28.5,10.465109579861958,3,2,6,0
2023-02-10,P019,Beauty,40.0,68.91,1.0,0.16,0.0,18.0,30.0,29.0,29.0,31.428571428571427,20.280180331686267,29.357142857142858,14.600353751547587,28.392857142857142,10.559669206779812,4,2,6,0
2023-02-11,P019,Beauty,21.0,82.04,0.0,0.0,0.0,40.0,32.0,32.0,31.0,32.857142857142854,20.513642382802818,30.142857142857142,14.873089497773867,28.785714285714285,10.78530256055672,5,2,6,1
2023-02-12,P019,Beauty,33.0,82.04,0.0,0.0,0.0,21.0,74.0,34.0,33.0,31.285714285714285,21.005668169284583,29.357142857142858,15.056851968748026,28.428571428571427,10.874464044446892,6,2,6,1
2023-02-13,P019,Beauty,29.0,82.04,0.0,0.0,0.0,33.0,11.0,25.0,31.0,25.428571428571427,9.880235200593544,29.285714285714285,15.035489152865434,28.428571428571427,10.874464044446892,0,2,7,0
2023-02-14,P019,Beauty,33.0,82.04,0.0,0.0,0.0,29.0,24.0,16.0,27.0,28.0,7.571877794400379,29.571428571428573,14.985707476506695,28.357142857142858,10.863511081407937,1,2,7,0
2023-02-15,P019,Beauty,31.0,82.04,0.0,0.0,0.0,33.0,31.0,32.0,33.0,29.285714285714285,7.543524501502078,30.785714285714285,14.481705017703554,28.571428571428573,10.894880113999086,2,2,7,0
2023-02-16,P019,Beauty,23.0,82.04,0.0,0.0,0.0,31.0,18.0,23.0,20.0,29.285714285714285,7.543524501502078,30.714285714285715,14.477720663294885,28.5,10.87130098862069,3,2,7,0
2023-02-17,P019,Beauty,34.0,77.12,1.0,0.06,0.0,23.0,40.0,30.0,21.0,30.0,6.454972243679051,30.714285714285715,14.477720663294885,28.607142857142858,10.798968694635839,4,2,7,0
2023-02-18,P019,Beauty,36.0,82.04,0.0,0.0,0.0,34.0,21.0,32.0,30.0,29.142857142857142,5.177791402666206,31.0,14.50198925346769,29.071428571428573,10.739089455258407,5,2,7,1
2023-02-19,P019,Beauty,27.0,82.04,0.0,0.0,0.0,36.0,33.0,74.0,26.0,31.285714285714285,4.270608298368698,31.285714285714285,14.562483787662533,29.285714285714285,10.817876641303274,6,2,7,1
2023-02-20,P019,Beauty,36.0,82.04,0.0,0.0,0.0,27.0,29.0,11.0,28.0,30.428571428571427,4.466808810815756,27.928571428571427,7.80989791831529,29.321428571428573,10.808273824657805,0,2,8,0
2023-02-21,P019,Beauty,33.0,82.04,0.0,0.0,0.0,36.0,33.0,24.0,25.0,31.428571428571427,4.859943170351683,29.714285714285715,6.3661191103742745,29.607142857142858,10.877565378862522,1,2,8,0
2023-02-22,P019,Beauty,19.0,82.04,0.0,0.0,0.0,33.0,31.0,31.0,25.0,31.428571428571427,4.859943170351683,30.357142857142858,6.196862020498675,29.892857142857142,10.857116750177466,2,2,8,0
2023-02-23,P019,Beauty,35.0,76.3,1.0,0.07,0.0,19.0,23.0,18.0,25.0,29.714285714285715,6.7753052997457015,29.5,6.892024376045112,29.678571428571427,11.01532122034131,3,2,8,0
2023-02-24,P019,Beauty,23.0,82.04,0.0,0.0,0.0,35.0,34.0,40.0,29.0,31.428571428571427,6.294366339755573,30.714285714285715,6.169759644097499,30.035714285714285,11.020123488106732,4,2,8,0
2023-02-25,P019,Beauty,19.0,82.04,0.0,0.0,0.0,23.0,36.0,21.0,32.0,29.857142857142858,6.890296835129149,29.5,5.8671182809857285,29.821428571428573,11.099060926004208,5,2,8,1
2023-02-26,P019,Beauty,30.0,82.04,0.0,0.0,0.0,19.0,27.0,33.0,34.0,27.428571428571427,7.3452284479368775,29.357142857142858,6.109351506025482,29.357142857142858,11.275060271545518,6,2,8,1
2023-02-27,P019,Beauty,27.0,82.04,0.0,0.0,0.0,30.0,36.0,29.0,25.0,27.857142857142858,7.403345447128889,29.142857142857142,6.023762469230862,29.214285714285715,11.239339452243236,0,2,9,0
2023-02-28,P019,Beauty,44.0,82.04,0.0,0.0,0.0,27.0,33.0,33.0,16.0,26.571428571428573,6.477065767180472,29.0,6.051064750552965,29.285714285714285,11.217899528934542,1,2,9,0
2023-03-01,P019,Beauty,26.0,82.04,0.0,0.0,0.0,44.0,19.0,31.0,32.0,28.142857142857142,9.099973835650522,29.785714285714285,7.213007176446766,30.285714285714285,11.23769167959836,2,3,9,0
2023-03-02,P019,Beauty,30.0,82.04,0.0,0.0,0.0,26.0,35.0,23.0,23.0,29.142857142857142,8.275034167675125,29.428571428571427,7.27180313808899,30.071428571428573,11.260973484096468,3,3,9,0
2023-03-03,P019,Beauty,32.0,82.04,0.0,0.0,0.0,30.0,23.0,34.0,30.0,28.428571428571427,7.892129895390378,29.928571428571427,7.0324991259184655,30.321428571428573,11.17554728605526,4,3,9,0
2023-03-04,P019,Beauty,32.0,82.04,0.0,0.0,0.0,32.0,19.0,36.0,32.0,29.714285714285715,7.58758384279402,29.785714285714285,6.963405128887088,30.392857142857142,11.179807477684719,5,3,9,1
2023-03-05,P019,Beauty,37.0,82.04,0.0,0.0,0.0,32.0,30.0,27.0,74.0,31.571428571428573,5.940177967511969,29.5,6.768138023688075,30.392857142857142,11.179807477684719,6,3,9,1
2023-03-06,P019,Beauty,25.0,82.04,0.0,0.0,0.0,37.0,27.0,36.0,11.0,32.57142857142857,6.214422549122967,30.214285714285715,7.007452861375211,29.071428571428573,7.3732678891438175,0,3,10,0
2023-03-07,P019,Beauty,23.0,82.04,0.0,0.0,0.0,25.0,44.0,33.0,24.0,32.285714285714285,6.550172662209926,29.428571428571427,6.925030249467794,29.571428571428573,6.528731777637873,1,3,10,0
2023-03-08,P019,Beauty,26.0,82.04,0.0,0.0,0.0,23.0,26.0,19.0,31.0,29.285714285714285,4.88924962594079,28.714285714285715,7.04303880469188,29.535714285714285,6.562983416309329,2,3,10,0
2023-03-09,P019,Beauty,25.0,77.12,1.0,0.06,0.0,26.0,30.0,35.0,18.0,29.285714285714285,4.88924962594079,29.214285714285715,6.530149856079657,29.357142857142858,6.589634316354768,3,3,10,0
2023-03-10,P019,Beauty,35.0,82.04,0.0,0.0,0.0,25.0,32.0,23.0,40.0,28.571428571428573,5.126959555693268,28.5,6.394107864637209,29.607142857142858,6.267726185339583,4,3,10,0
2023-03-11,P019,Beauty,35.0,82.04,0.0,0.0,0.0,35.0,32.0,19.0,21.0,29.0,5.567764362830044,29.357142857142858,6.404411254477927,29.428571428571427,6.027274867470561,5,3,10,1
2023-03-12,P019,Beauty,31.0,82.04,0.0,0.0,0.0,35.0,37.0,30.0,33.0,29.428571428571427,5.9401779675119615,30.5,5.81443826243708,29.928571428571427,5.881096971424763,6,3,10,1
2023-03-13,P019,Beauty,34.0,82.04,0.0,0.0,0.0,31.0,25.0,27.0,29.0,28.571428571428573,5.028490259085177,30.571428571428573,5.813965755162118,29.857142857142858,5.854496756778691,0,3,11,0
2023-03-14,P019,Beauty,36.0,70.55,1.0,0.14,0.0,34.0,23.0,44.0,33.0,29.857142857142858,5.113008619478106,31.071428571428573,5.784119981124525,30.035714285714285,5.903433670375999,1,3,11,0
2023-03-15,P019,Beauty,10.0,82.04,0.0,0.0,0.0,36.0,26.0,26.0,31.0,31.714285714285715,4.535573676110762,30.5,4.702699715629803,30.142857142857142,5.985874023957384,2,3,11,0
2023-03-16,P019,Beauty,27.0,82.04,0.0,0.0,0.0,10.0,25.0,30.0,23.0,29.428571428571427,9.360504666899528,29.357142857142858,7.174818602447173,29.392857142857142,7.088536837553603,3,3,11,0
2023-03-17,P019,Beauty,46.0,73.02,1.0,0.11,0.0,27.0,35.0,32.0,34.0,29.714285714285715,9.232447954800259,29.142857142857142,7.1989010150283255,29.535714285714285,6.994612439199409,4,3,11,0
2023-03-18,P019,Beauty,58.0,71.37,1.0,0.13,0.0,46.0,35.0,32.0,36.0,31.285714285714285,11.04104894947768,30.142857142857142,8.483986208028748,29.964285714285715,7.618117502750546,5,3,11,1
2023-03-19,P019,Beauty,26.0,82.04,0.0,0.0,0.0,58.0,31.0,37.0,27.0,34.57142857142857,15.031712508971868,32.0,11.300102109817756,30.75,9.228077124049587,6,3,11,1
2023-03-20,P019,Beauty,27.0,82.04,0.0,0.0,0.0,26.0,34.0,25.0,36.0,33.857142857142854,15.3452334774089,31.214285714285715,11.308122141789342,30.714285714285715,9.24504729414076,0,3,12,0
2023-03-21,P019,Beauty,36.0,82.04,0.0,0.0,0.0,27.0,36.0,23.0,33.0,32.857142857142854,15.560940111151945,31.357142857142858,11.235980275314333,30.392857142857142,9.210860279580134,1,3,12,0
2023-03-22,P019,Beauty,20.0,82.04,0.0,0.0,0.0,36.0,10.0,26.0,19.0,32.857142857142854,15.560940111151945,32.285714285714285,11.02743830653319,30.5,9.259629622222514,2,3,12,0
2023-03-23,P019,Beauty,29.0,82.04,0.0,0.0,0.0,20.0,27.0,25.0,35.0,34.285714285714285,13.42527821827524,31.857142857142858,11.4007904102313,30.535714285714285,9.215454583177278,3,3,12,0
2023-03-24,P019,Beauty,33.0,82.04,0.0,0.0,0.0,29.0,46.0,35.0,23.0,34.57142857142857,13.264704329625342,32.142857142857146,11.265038788264286,30.321428571428573,9.177482796289535,4,3,12,0
2023-03-25,P019,Beauty,47.0,82.04,0.0,0.0,0.0,33.0,58.0,35.0,19.0,32.714285714285715,12.270755012281391,32.0,11.238669507895153,30.678571428571427,9.076030995117774,5,3,12,1
2023-03-26,P019,Beauty,32.0,82.04,0.0,0.0,0.0,47.0,26.0,31.0,30.0,31.142857142857142,8.668497975016054,32.857142857142854,11.921907067741643,31.678571428571427,9.281816438721266,6,3,12,1
2023-03-27,P019,Beauty,21.0,82.04,0.0,0.0,0.0,32.0,27.0,34.0,27.0,32.0,8.366600265340773,32.92857142857143,11.912916620944781,31.75,9.276114288660754,0,3,13,0
2023-03-28,P019,Beauty,25.0,82.04,0.0,0.0,0.0,21.0,36.0,36.0,44.0,31.142857142857142,9.22728872111724,32.0,12.322587140943813,31.535714285714285,9.457437374528133,1,3,13,0
2023-03-29,P019,Beauty,48.0,82.04,0.0,0.0,0.0,25.0,20.0,10.0,26.0,29.571428571428573,9.198861213163719,31.214285714285715,12.398378128601347,30.857142857142858,9.208346800248714,2,3,13,0
2023-03-30,P019,Beauty,33.0,82.04,0.0,0.0,0.0,48.0,29.0,27.0,30.0,33.57142857142857,10.357881747042423,33.92857142857143,11.525652230596728,31.642857142857142,9.703814773789794,3,3,13,0
2023-03-31,P019,Beauty,39.0,82.04,0.0,0.0,0.0,33.0,33.0,46.0,32.0,34.142857142857146,10.172324733127173,34.357142857142854,11.358542314772766,31.75,9.70156535670251,4,3,13,0
2023-04-01,P019,Beauty,36.0,82.04,0.0,0.0,0.0,39.0,47.0,58.0,32.0,35.0,10.311805532172029,33.857142857142854,10.953447949299889,32.0,9.797958971132708,5,4,13,1
2023-04-02,P019,Beauty,29.0,82.04,0.0,0.0,0.0,36.0,32.0,26.0,37.0,33.42857142857143,8.922950611711796,32.285714285714285,8.534352045420018,32.142857142857146,9.827076298239904,6,4,13,1
2023-04-03,P019,Beauty,23.0,82.04,0.0,0.0,0.0,29.0,21.0,27.0,25.0,33.0,9.073771725877483,32.5,8.401007265615421,31.857142857142858,9.796878889668683,0,4,14,0
2023-04-04,P019,Beauty,28.0,82.04,0.0,0.0,0.0,23.0,25.0,36.0,23.0,33.285714285714285,8.654753717163892,32.214285714285715,8.66627922492667,31.785714285714285,9.85583918992016,1,4,14,0
2023-04-05,P019,Beauty,36.0,82.04,0.0,0.0,0.0,28.0,48.0,20.0,26.0,33.714285714285715,8.240434570140232,31.642857142857142,8.661205661828124,31.964285714285715,9.735319975555758,2,4,14,0
2023-04-06,P019,Beauty,22.0,82.04,0.0,0.0,0.0,36.0,33.0,29.0,25.0,32.0,5.597618541248914,32.785714285714285,8.040078180145834,32.32142857142857,9.691743608860797,3,4,14,0
2023-04-07,P019,Beauty,36.0,82.04,0.0,0.0,0.0,22.0,39.0,33.0,35.0,30.428571428571427,6.704653678780225,32.285714285714285,8.498222179949181,32.214285714285715,9.791746875726863,4,4,14,0
2023-04-08,P019,Beauty,26.0,82.04,0.0,0.0,0.0,36.0,36.0,47.0,35.0,30.0,6.137317546507344,32.5,8.555250299804658,32.25,9.804099671584856,5,4,14,1
2023-04-09,P019,Beauty,33.0,82.04,0.0,0.0,0.0,26.0,29.0,32.0,31.0,28.571428571428573,5.6526437135539656,31.0,7.605665904189711,31.928571428571427,9.857986314653418,6,4,14,1
2023-04-10,P019,Beauty,30.0,82.04,0.0,0.0,0.0,33.0,23.0,21.0,34.0,29.142857142857142,5.899959644736906,31.071428571428573,7.620461178395217,32.0,9.858254672363922,0,4,15,0
2023-04-11,P019,Beauty,35.0,82.04,0.0,0.0,0.0,30.0,28.0,25.0,36.0,30.142857142857142,5.2417736002416895,31.714285714285715,7.064848753659765,31.857142857142858,9.857181197686337,1,4,15,0
2023-04-12,P019,Beauty,29.0,82.04,0.0,0.0,0.0,35.0,36.0,48.0,10.0,31.142857142857142,5.429197958832479,32.42857142857143,6.8355888352997605,31.821428571428573,9.843416944479037,2,4,15,0
2023-04-13,P019,Beauty,34.0,82.04,0.0,0.0,0.0,29.0,22.0,33.0,27.0,30.142857142857142,5.014265364224095,31.071428571428573,5.195623686768081,32.5,8.892360433207482,3,4,15,0
2023-04-14,P019,Beauty,29.0,82.04,0.0,0.0,0.0,34.0,36.0,39.0,46.0,31.857142857142858,3.6253078686999047,31.142857142857142,5.230930831375752,32.75,8.83018811929973,4,4,15,0
2023-04-15,P019,Beauty,39.0,82.04,0.0,0.0,0.0,29.0,26.0,36.0,58.0,30.857142857142858,3.23669437485079,30.428571428571427,4.734720944003194,32.142857142857146,8.462178537969137,5,4,15,1
2023-04-16,P019,Beauty,35.0,82.04,0.0,0.0,0.0,39.0,33.0,29.0,26.0,32.714285714285715,3.683941988065081,30.642857142857142,5.062792523091205,31.464285714285715,6.936121997181729,6,4,15,1
2023-04-17,P019,Beauty,32.0,82.04,0.0,0.0,0.0,35.0,30.0,23.0,27.0,33.0,3.7859388972002272,31.071428571428573,5.165928105075917,31.785714285714285,6.881844836945124,0,4,16,0
2023-04-18,P019,Beauty,32.0,82.04,0.0,0.0,0.0,32.0,35.0,28.0,36.0,33.285714285714285,3.592319850008105,31.714285714285715,4.614835132125886,31.964285714285715,6.817635860777446,1,4,16,0
2023-04-19,P019,Beauty,30.0,82.04,0.0,0.0,0.0,32.0,29.0,36.0,20.0,32.857142857142854,3.5321651258386564,32.0,4.489303526589196,31.821428571428573,6.771692558424371,2,4,16,0
2023-04-20,P019,Beauty,39.0,82.04,0.0,0.0,0.0,30.0,34.0,22.0,29.0,33.0,3.3665016461207427,31.571428571428573,4.362678882632445,32.17857142857143,6.377353284916464,3,4,16,0
2023-04-21,P019,Beauty,35.0,82.04,0.0,0.0,0.0,39.0,29.0,36.0,33.0,33.714285714285715,4.070801956792904,32.785714285714285,3.826598638851107,32.535714285714285,6.472060424437184,4,4,16,0
2023-04-22,P019,Beauty,37.0,82.04,0.0,0.0,0.0,35.0,39.0,26.0,47.0,34.57142857142857,3.5050983275387115,32.714285714285715,3.7709123855878994,32.607142857142854,6.488390119991725,5,4,16,1
2023-04-23,P019,Beauty,31.0,82.04,0.0,0.0,0.0,37.0,35.0,33.0,32.0,34.285714285714285,3.147183169877833,33.5,3.3911649915626287,32.25,5.916862281586344,6,4,16,1
2023-04-24,P019,Beauty,47.0,82.04,0.0,0.0,0.0,31.0,32.0,30.0,21.0,33.714285714285715,3.3523268393901584,33.357142857142854,3.4553669037542756,32.214285714285715,5.921443410477885,0,4,17,0
2023-04-25,P019,Beauty,49.0,75.48,1.0,0.08,0.0,47.0,32.0,35.0,25.0,35.857142857142854,5.89995964473692,34.57142857142857,4.878749614624399,33.142857142857146,6.132574142109127,1,4,17,0
2023-04-26,P019,Beauty,23.0,82.04,0.0,0.0,0.0,49.0,30.0,29.0,48.0,38.285714285714285,7.364651739090969,35.57142857142857,6.2229635002364105,34.0,6.6108776802859985,2,4,17,0
